"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","Event Date and Time","Tests","Sun Feb 16 03:22:02 GMT 2025","passed","Sun Feb 16 03:22:02 GMT 2025","TestEvents","test_Events","",""
"","57","Check presented sites in the sites carousel","Tests","Sun Feb 16 03:22:18 GMT 2025","passed","Sun Feb 16 03:22:18 GMT 2025","TestHomePage","test_HomePage","",""
"","22","Email field appearance","Tests","Sun Feb 16 03:21:04 GMT 2025","passed","Sun Feb 16 03:21:04 GMT 2025","TestContactPage","test_ContactPage","",""
"","9","Site information about section","Tests","Sun Feb 16 03:30:19 GMT 2025","passed","Sun Feb 16 03:30:19 GMT 2025","TestSites","test_Sites","",""
"","153","Populated message field","Tests","Sun Feb 16 03:21:35 GMT 2025","passed","Sun Feb 16 03:21:35 GMT 2025","TestContactPage","test_ContactPage","",""
"","0","Events are in chronological order","Tests","Sun Feb 16 03:21:46 GMT 2025","passed","Sun Feb 16 03:21:46 GMT 2025","TestEvents","test_Events","",""
"","17","Check heading title text","Tests","Sun Feb 16 03:17:23 GMT 2025","passed","Sun Feb 16 03:17:23 GMT 2025","TestAboutPage","test_AboutPage","",""
"","3120","Unsuccessfully login with email: simeon.hhl.qa@gmail.co and password: Test#1234","Tests","Sun Feb 16 03:23:57 GMT 2025","passed","Sun Feb 16 03:24:00 GMT 2025","TestLogin","test_Login","",""
"","2316","Check the site page accessibility","Tests","Sun Feb 16 03:20:45 GMT 2025","failed","Sun Feb 16 03:20:47 GMT 2025","TestAccessibility","test_Accessibility","",""
"","9","Click Download section App Store button","Tests","Sun Feb 16 03:22:42 GMT 2025","passed","Sun Feb 16 03:22:42 GMT 2025","TestHomePage","test_HomePage","",""
"","5968","User is navigated to the Contact page","Tests","Sun Feb 16 03:20:56 GMT 2025","passed","Sun Feb 16 03:21:02 GMT 2025","TestContactPage","test_ContactPage","",""
"","7392","User is navigated to the Events page","Tests","Sun Feb 16 03:22:00 GMT 2025","passed","Sun Feb 16 03:22:07 GMT 2025","TestEvents","test_Events","",""
"","28","Event About section","Tests","Sun Feb 16 03:22:28 GMT 2025","passed","Sun Feb 16 03:22:28 GMT 2025","TestEvents","test_Events","",""
"","46","Check Download section appearance","Tests","Sun Feb 16 03:22:18 GMT 2025","passed","Sun Feb 16 03:22:18 GMT 2025","TestHomePage","test_HomePage","",""
"","14104","Saved site icon on site cards","Tests","Sun Feb 16 03:27:17 GMT 2025","passed","Sun Feb 16 03:27:31 GMT 2025","TestSites","test_Sites","",""
"","0","Check for expired events","Tests","Sun Feb 16 03:21:51 GMT 2025","passed","Sun Feb 16 03:21:51 GMT 2025","TestEvents","test_Events","",""
"","1871","Click Get Directions link","Tests","Sun Feb 16 03:21:56 GMT 2025","passed","Sun Feb 16 03:21:58 GMT 2025","TestEvents","test_Events","",""
